name,city,state,country,address,website,lat,lon,place_id,google_maps_url,google_name
SourAji West,New York,NY,USA,"177 9th Ave, New York, NY 10011, USA",http://souraji.com/,40.7450569,-74.0027927,ChIJCzVqColZwokR5O0_2UOsKL8,https://maps.google.com/?cid=13774448867720293860&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,SourAji West
Souvlaki GR Kouzina,New York,NY,USA,"231 E 53rd St, New York, NY 10022, USA",https://www.souvlakigr.com/,40.757277800000004,-73.9680576,ChIJh3kafJ9ZwokR1q8uOKxUdeM,https://maps.google.com/?cid=16390099517538480086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Souvlaki GR – Midtown East
Souvlaki GR Midtown,New York,NY,USA,"162 W 56th St, New York, NY 10019, USA",http://www.souvlakigr.com/,40.7645929,-73.9801477,ChIJwWOZgPdYwokReZQwuNp4Lhg,https://maps.google.com/?cid=1742462986627355769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Souvlaki GR – Midtown West
Spaghetti Incident,New York,NY,USA,"231 Eldridge St, New York, NY 10002, USA",http://www.spaghettiincidentnyc.com/,40.722401999999995,-73.9899587,ChIJa00rEYRZwokRP-GRuN-bLTQ,https://maps.google.com/?cid=3759832649100812607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spaghetti Incident
Speedy Romeo - Brooklyn,New York,NY,USA,"376 Classon Ave, Brooklyn, NY 11238, USA",http://www.speedyromeo.com/,40.6875,-73.96,ChIJOTob_r1bwokRtUoNNbcmw_g,https://maps.google.com/?cid=17925213510175640245&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Speedy Romeo
Souvlaki GR LES,New York,NY,USA,"116 Stanton St, New York, NY 10002, USA",http://www.souvlakigr.com/,40.7211257,-73.98715589999999,ChIJHX1j34NZwokRJCc60WnXcEc,https://maps.google.com/?cid=5147851223566264100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Souvlaki GR – Lower East Side
Spice Mantra,New York,NY,USA,"1047 2nd Ave, New York, NY 10022, USA",https://spicemantranyc.com/,40.7582549,-73.96627749999999,ChIJbf6zxkdZwokRlmfrr5b2e-E,https://maps.google.com/?cid=16247851207726163862&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spice Mantra
Spice Symphony - 31st Lexington,New York,NY,USA,"150 E 50th St, New York, NY 10022, USA",http://www.spicesymphony.com/,40.755905299999995,-73.9715702,ChIJR1cYdAhZwokRvUA0rSAV9rY,https://maps.google.com/?cid=13183748189262725309&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spice Symphony
Spicy Moon - Chelsea,New York,NY,USA,"232 8th Ave, New York, NY 10011, USA",https://www.spicymoonnyc.com/,40.7443082,-73.9987117,ChIJJbctbLdZwokRUbBIho1wN8g,https://maps.google.com/?cid=14427123684450283601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spicy Moon Chelsea
Spice Symphony - Times Square,New York,NY,USA,"317 W 46th St, New York, NY 10036, USA",https://spicesymphony.com/,40.7603137,-73.98872650000001,ChIJV3EbqCVZwokRTvIiFD-15aA,https://maps.google.com/?cid=11593872098260611662&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spice Symphony Times Square
Split Eights,New York,NY,USA,"40 Exchange Place Ground Floor, New York, NY 10005, USA",http://www.spliteightsnyc.com/,40.705866,-74.01019040000001,ChIJ61jm4H9bwokRXQehusts-aY,https://maps.google.com/?cid=12031767501762266973&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Split Eights
Spicy Moon Vegan East Village,New York,NY,USA,"328 E 6th St, New York, NY 10003, USA",http://www.spicymoonnyc.com/,40.7266901,-73.9872499,ChIJ7x3Pe11ZwokRLpfe6va9dqs,https://maps.google.com/?cid=12355271495937595182&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spicy Moon East Village
Spicy Moon at Bowery,New York,NY,USA,"265 Bowery, New York, NY 10002, USA",http://www.spicymoonnyc.com/,40.72341670000001,-73.9924838,ChIJAb8jiJZZwokROX7aeBYf2I4,https://maps.google.com/?cid=10293011129732595257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spicy Moon Bowery
Spring Place,New York,NY,USA,"6 St Johns Ln, New York, NY 10013, USA",https://www.springplace.com/,40.7208609,-74.00609419999999,ChIJ_xz90IpZwokRi8ybUbuzYBY,https://maps.google.com/?cid=1612486283708058763&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spring Place
SSAW Brooklyn,New York,NY,USA,"330 S 3rd St, Brooklyn, NY 11211, USA",http://www.ssawbrooklyn.com/,40.709220699999996,-73.95397609999999,ChIJ3xYJKABbwokRjhgU1mfahJk,https://maps.google.com/?cid=11062206724236908686&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,SSAW Brooklyn
SPUNTO NYCThinCrust Pizza,New York,NY,USA,"65 Carmine St, New York, NY 10014, USA",https://www.nycthincrust.com/location/spunto-thin-crust/,40.7297878,-74.0046562,ChIJOcWh7JJZwokRFTcYcqWcm_E,https://maps.google.com/?cid=17409681018928510741&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spunto NYC Thin Crust Pizza
Spygold,New York,NY,USA,"451 10th Ave, New York, NY 10018, USA",https://www.spygoldnyc.com/,40.7556046,-73.99868579999999,ChIJcZp1Y2tZwokRWM2nLr5rz_4,https://maps.google.com/?cid=18361012670383508824&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spygold
Spicy Moon West Village,New York,NY,USA,"68 W 3rd St, New York, NY 10012, USA",http://www.spicymoonnyc.com/,40.7293583,-73.9983012,ChIJZRP3DW9ZwokR6NnJ9PaMZxI,https://maps.google.com/?cid=1326183607580613096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Spicy Moon West Village
St Tropez West Village,New York,NY,USA,"304 W 4th St, New York, NY 10014, USA",https://www.sttropezwinebar.com/,40.737054,-74.0039038,ChIJo9tLC5VZwokR9t8kMnIACK0,https://maps.google.com/?cid=12468216058842767350&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,St Tropez West Village
St Mazie,New York,NY,USA,"345 Grand St, Brooklyn, NY 11211, USA",http://stmazie.com/,40.7126002,-73.9558512,ChIJSy8Bbl9ZwokR8QnOQHNn4hk,https://maps.google.com/?cid=1865166940390951409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,St. Mazie Bar & Supper Club
St. Jardim,New York,NY,USA,"183 W 10th St, New York, NY 10014, USA",http://www.stjardimnyc.com/,40.7343755,-74.00284789999999,ChIJQT7u80BZwokR5MLuGvTsBiY,https://maps.google.com/?cid=2740137956469555940&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,St Jardim
Stafili Wine Cafe - Tribeca,New York,NY,USA,"222 W Broadway, New York, NY 10013, USA",http://www.stafiliwinecafe.com/,40.719279199999995,-74.0064708,ChIJM4L6FfVZwokRyQhybEb3mAI,https://maps.google.com/?cid=187171266375059657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stafili Wine Cafe
St. Cloud Rooftop Bar,New York,NY,USA,"6 Times Sq 17th Floor, New York, NY 10036, USA",https://theknickerbocker.com/dine/st-cloud/,40.7554473,-73.986184,ChIJ0RgRK6tZwokRCLFUDGW-JqI,https://maps.google.com/?cid=11684235624467181832&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,St. Cloud Rooftop
St. Anselm,New York,NY,USA,"355 Metropolitan Ave, Brooklyn, NY 11211, USA",http://www.stanselm.net/,40.714290999999996,-73.9560529,ChIJc3Sn6BNewokR_RkenZvQhlM,https://maps.google.com/?cid=6018727318801750525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,St. Anselm
STK Meatpacking,New York,NY,USA,"26 Little W 12th St, New York, NY 10014, USA",https://stksteakhouse.com/venues/nyc-downtown/,40.739793999999996,-74.00727499999999,ChIJQ-3nEsBZwokRZq2rpFsBSP0,https://maps.google.com/?cid=18250838983035301222&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,STK Steakhouse
Steak Frites,New York,NY,USA,"496 9th Ave, New York, NY 10018, USA",http://www.steakfritesbistro.com/,40.7555857,-73.994415,ChIJAwwWns9ZwokRXREEcH7Qa_U,https://maps.google.com/?cid=17684457603264155997&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Steak Frites Bistro
Stafili Wine Cafe,New York,NY,USA,"222 W Broadway, New York, NY 10013, USA",http://www.stafiliwinecafe.com/,40.719279199999995,-74.0064708,ChIJM4L6FfVZwokRyQhybEb3mAI,https://maps.google.com/?cid=187171266375059657&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stafili Wine Cafe
Steam,New York,NY,USA,"470 6th Ave, New York, NY 10011, USA",https://steam-nyc.com/,40.735557199999995,-73.9977961,ChIJJYRLYrtZwokRuRmuvnMPaYE,https://maps.google.com/?cid=9325001493242059193&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Steam
STK Midtown,New York,NY,USA,"1114 6th Ave, New York, NY 10036, USA",https://stksteakhouse.com/venues/nyc-midtown/,40.754720999999996,-73.982759,ChIJXTDiAwBZwokRHTaHoPYW5oo,https://maps.google.com/?cid=10008712470388487709&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,STK Steakhouse Midtown NYC
Stone Street Tavern,New York,NY,USA,"52 Stone St, New York, NY 10004, USA",http://www.stonestreettavernnyc.com/,40.7042597,-74.01024129999999,ChIJRXAoKBRawokR8U8kqAMMwSU,https://maps.google.com/?cid=2720468859753877489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stone Street Tavern
Starchild Rooftop Bar & Lounge,New York,NY,USA,"305 W 48th St, New York, NY 10036, USA",https://starchildrooftop.com/,40.76143,-73.9874509,ChIJZa0wOP5ZwokRsVyDcNLoUlg,https://maps.google.com/?cid=6364405213956365489&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Starchild Rooftop Bar & Lounge
Stout NYC Bryant Park,New York,NY,USA,"109 W 39th St, New York, NY 10018, USA",https://www.stoutnyc.com/,40.7533433,-73.986043,ChIJ_cCepmVZwokRlX4q2VDJOJo,https://maps.google.com/?cid=11112853429614706325&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stout NYC
Stout NYC Penn Station,New York,NY,USA,"215 W 35th St, New York, NY 10001, USA",https://www.stoutnyc.com/,40.752069,-73.9907953,ChIJJ91wx65ZwokRnjW2e69Imic,https://maps.google.com/?cid=2853673232424646046&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stout NYC
Stout NYC Financial District,New York,NY,USA,"90 John St, New York, NY 10038, USA",https://www.stoutnyc.com/,40.7079196,-74.0065166,ChIJI9Gs4RdawokRYK7bZE8reok,https://maps.google.com/?cid=9906277950349356640&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stout NYC
Stout NYC Grand Central,New York,NY,USA,"60 E 41st St, New York, NY 10017, USA",https://www.stoutnyc.com/,40.751611499999996,-73.9788202,ChIJTaNaDAFZwokRcQPOZA4DXhM,https://maps.google.com/?cid=1395556294887080817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stout NYC
Studio 151,New York,NY,USA,"151 Loisaida Ave, New York, NY 10009, USA",http://studioonefiftyone.com/,40.7256585,-73.9780286,ChIJ5UXURXdZwokR8bPSfFgCHjg,https://maps.google.com/?cid=4043672094499845105&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Studio 151
Strange Delight,New York,NY,USA,"63 Lafayette Ave, Brooklyn, NY 11217, USA",https://www.strangedelight.nyc/,40.6873624,-73.9760048,ChIJSZ__agBbwokRFqNZkOBfbsk,https://maps.google.com/?cid=14514644067160793878&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Strange Delight
Stretch Pizza,New York,NY,USA,"331 Park Ave S, New York, NY 10010, USA",https://www.stretchpizzanyc.com/,40.7410247,-73.9854036,ChIJETw36R9ZwokRmPYazyfvpZ4,https://maps.google.com/?cid=11431806183407285912&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Stretch Pizza
Subject: A Cocktail Bar,New York,NY,USA,"188 Suffolk St, New York, NY 10002, USA",http://subject-les.com/,40.7214738,-73.9845704,ChIJ98DPPIJZwokRLqsdDDnOPs8,https://maps.google.com/?cid=14933600158818872110&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Subject: A Cocktail Bar
Sullaluna,New York,NY,USA,"41 Carmine St, New York, NY 10014, USA",https://www.sullalunanyc.com/,40.7301946,-74.0036822,ChIJ_5hz2klZwokRHWSfBldfUdQ,https://maps.google.com/?cid=15299114236532188189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sullaluna
Sugar Monk,New York,NY,USA,"2292 Frederick Douglass Blvd, New York, NY 10027, USA",http://sugarmonklounge.com/,40.8089156,-73.9517106,ChIJyY7hllb3wokRw_ASMVnIn5U,https://maps.google.com/?cid=10781556318349226179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sugar Monk
Sukh Thai,New York,NY,USA,"723 Fulton St, Brooklyn, NY 11217, USA",http://www.sukhnyc.com/,40.6872542,-73.9763684,ChIJo8ltIwBbwokRnpjtIPOzZ2Q,https://maps.google.com/?cid=7234949183204858014&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,SUKH
Studio Tropical,New York,NY,USA,"953 Amsterdam Ave #1, New York, NY 10025, USA",http://www.tropical107.com/,40.800894,-73.965154,ChIJ5YLnXiP2wokRE2etHZsiSFM,https://maps.google.com/?cid=6001084553084364563&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Tropical Sensation
Sultan Mediterranean Cuisine,New York,NY,USA,"791 Lexington Ave, New York, NY 10065, USA",http://www.sultannyc.com/,40.763688099999996,-73.96686679999999,ChIJwdUZEpJZwokRzXGd9L-ENg4,https://maps.google.com/?cid=1024151925250945485&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sultan Mediterranean Cuisine
Sundays Well,New York,NY,USA,"360 3rd Ave, New York, NY 10016, USA",http://www.sundayswellnyc.com/,40.7409908,-73.981883,ChIJG1ByIf1ZwokRircBrUy4aK0,https://maps.google.com/?cid=12495439805599037322&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sundays Well
Sunday in Brooklyn,New York,NY,USA,"348 Wythe Ave, Brooklyn, NY 11249, USA",http://sundayinbrooklyn.com/,40.714199199999996,-73.9653462,ChIJkRWC9WFZwokRfa5Uzor3e-g,https://maps.google.com/?cid=16752255414473895549&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sunday In Brooklyn
Sunini,New York,NY,USA,"240 DeKalb Ave, Brooklyn, NY 11205, USA",https://www.su-nini.com/,40.689296,-73.969563,ChIJaRNXbwBbwokRwlxyEnl5vkI,https://maps.google.com/?cid=4809415012985756866&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sunini
SUPERBUENO,New York,NY,USA,"13 1st Ave, New York, NY 10003, USA",http://www.superbuenonyc.com/,40.7234473,-73.9885737,ChIJbXN71WhZwokRNTk55-ScVWY,https://maps.google.com/?cid=7373972471834818869&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Superbueno
Sunsets at La Cantine,New York,NY,USA,"60 St Nicholas Ave, Brooklyn, NY 11237, USA",https://lacantinebushwick.com/,40.7066805,-73.9205728,ChIJY3SV72ddwokRP1FK0G3VnG4,https://maps.google.com/?cid=7970480108161618239&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,La Cantine
Superiority Burger,New York,NY,USA,"119 Avenue A, New York, NY 10009, USA",http://www.superiorityburger.com/,40.726484,-73.983509,ChIJ26fKep1ZwokRrPzNIqBj4xU,https://maps.google.com/?cid=1577213833939647660&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Superiority Burger
Suram,New York,NY,USA,"132 W 31st St, New York, NY 10001, USA",https://www.suramsushi.com/,40.748300799999996,-73.99065499999999,ChIJLdc9fQBZwokRqdUOC8jtvuo,https://maps.google.com/?cid=16915218693884925353&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Suram Sushi & Udon
Supper,New York,NY,USA,"156 E 2nd St, New York, NY 10009, USA",http://supperrestaurant.com/,40.722955299999995,-73.9852071,ChIJEwsBWoJZwokR0hUlK9HWIsM,https://maps.google.com/?cid=14061037180464469458&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Supper
Suram Sushi & Ramen,New York,NY,USA,"483 10th Ave, New York, NY 10018, USA",https://www.suramsushi.com/,40.756505399999995,-73.99820249999999,ChIJs_I8qfNZwokROOIqfls8O-4,https://maps.google.com/?cid=17166380768309207608&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Suram Sushi & Ramen
Sushi Ajjo,New York,NY,USA,"340 Metropolitan Ave, Brooklyn, NY 11211, USA",https://www.sushiajjo.com/,40.7141105,-73.95681119999999,ChIJpQAIf-FbwokRaS9cHtoPjdA,https://maps.google.com/?cid=15027684961091858281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,sushi AjjO
Sushi Amane,New York,NY,USA,"245 E 44th St, New York, NY 10017, USA",http://www.sushi-amane.com/,40.7516551,-73.97176379999999,ChIJewzX0QJZwokRHPZtB-YYYxI,https://maps.google.com/?cid=1324930091623249436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,sushi AMANE
SUSHI ANN,New York,NY,USA,"38 E 51st St, New York, NY 10022, USA",http://www.sushiann.net/,40.7579092,-73.974326,ChIJZ9VmYvxYwokRxTMyUoH3dKM,https://maps.google.com/?cid=11778311060282553285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Ann
Sushi Akira,New York,NY,USA,"317 E 75th St, New York, NY 10021, USA",https://sushiakiranyc.com/,40.7705225,-73.9558389,ChIJx32M-AZZwokRYXUV81ghelA,https://maps.google.com/?cid=5798984136112043361&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Akira
Suprema Provisions,New York,NY,USA,"305 Bleecker St, New York, NY 10014, USA",http://supremanyc.com/,40.7326906,-74.0036439,ChIJR4Ced5NZwokREuYXRM57BmY,https://maps.google.com/?cid=7351699567564809746&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Suprema Provisions
Sushi Aozora,New York,NY,USA,"15 E 15th St, New York, NY 10003, USA",http://www.sushi-aozora.com/,40.7364457,-73.9921114,ChIJtVZtL-JZwokRPW7Oax3MXhk,https://maps.google.com/?cid=1828122925493808701&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Aozora
Sushi by M - 4th St Omakase,New York,NY,USA,"75 E 4th St, New York, NY 10003, USA",http://www.sushibym.com/,40.7266887,-73.9902341,ChIJmwdzBohZwokR2HGyVi-vqQQ,https://maps.google.com/?cid=335992265068671448&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi by M-East 4th st
Sushi Blossoms,New York,NY,USA,"334 8th Ave, New York, NY 10001, USA",https://www.sushiblossoms.com/,40.7475312,-73.99665150000001,ChIJP8byBydZwokRvjbUeB0lkHU,https://maps.google.com/?cid=8471311707595355838&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Blossoms - Omakase Sushi in Chelsea NYC
Sushi by M - 5th Street Omakase,New York,NY,USA,"300 E 5th St, New York, NY 10003, USA",http://www.sushibym.com/,40.72660260000001,-73.98881089999999,ChIJk2lnfqxZwokR33xBYJtyR_E,https://maps.google.com/?cid=17385990898147491039&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi by M-East 5th st
Sushi Gama,New York,NY,USA,"1403 2nd Ave, New York, NY 10021, USA",https://www.smorefood.com/order-online/sushi-gama-new-york-10021-ok4kmrpz??utm_source=gmb&utm_medium=website,40.7696987,-73.9580666,ChIJw9uiOMBYwokR7zqSs85PFUs,https://maps.google.com/?cid=5410318276550081263&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Gama
Sushi Ginza,New York,NY,USA,"1065 1st Ave, New York, NY 10022, USA",http://sushiginzany.com/,40.759209,-73.9626394,ChIJ4Qov2mRZwokRq7cr4_3wK9c,https://maps.google.com/?cid=15504751115381749675&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Ginza
Sushi By M - Upper East Side,New York,NY,USA,"1575 2nd Ave, New York, NY 10028, USA",https://sushibym.com/,40.7752396,-73.95401439999999,ChIJu40WrJ9ZwokRGHcYcHXF9j4,https://maps.google.com/?cid=4537030782804850456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi by M
Sushi Hayashi,New York,NY,USA,"355 E 50th St, New York, NY 10022, USA",https://hayashinyc.com/,40.7542335,-73.9664915,ChIJV36C799ZwokR3IY00s2OzeE,https://maps.google.com/?cid=16270818043405567708&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Hayashi
Sushi Ishikawa- UES,New York,NY,USA,"419 E 74th St, New York, NY 10021, USA",http://www.ishikawanyc.com/,40.7688801,-73.9540789,ChIJ9brg0cBYwokRxWwvwC-cG30,https://maps.google.com/?cid=9014970808013909189&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Ishikawa
Sushi Ishikawa- UWS,New York,NY,USA,"207 W 80th St, New York, NY 10024, USA",https://www.ishikawanyc.com/,40.784274499999995,-73.97829209999999,ChIJZQxmmktZwokRN5ADkQ93RnY,https://maps.google.com/?cid=8522630253586386999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Ishikawa UWS
Sushi Kai - East Village,New York,NY,USA,"332 E 9th St, New York, NY 10003, USA",,40.7285086,-73.9861516,ChIJ-2bPmWJZwokRj-ULhLI5lh0,https://maps.google.com/?cid=2131954912488842639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Kai - East Village
Sushi Ikumi,New York,NY,USA,"135 Sullivan St, New York, NY 10012, USA",https://www.ikumi.nyc/,40.7266756,-74.0018095,ChIJczHrvxxZwokRQP4sZs4ahxs,https://maps.google.com/?cid=1983583634659802688&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Ikumi
Sushi Kai - West Village,New York,NY,USA,"11 Barrow St, New York, NY 10014, USA",,40.732638,-74.00237299999999,ChIJlYMM2-RZwokRtkldCVtmqEM,https://maps.google.com/?cid=4875259137813727670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Kai - West Village
Sushi Kaito,New York,NY,USA,"244 W 72nd St, New York, NY 10023, USA",https://resy.com/cities/new-york-ny/venues/sushi-kaito?date=2024-12-21&seats=2,40.779177399999995,-73.9836409,ChIJJ9wU5WFYwokRVALDnKh7z3A,https://maps.google.com/?cid=8128851816541782612&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,Sushi Kaito
